SITE CODE,Year,Month,Day,Hour,BarometricPressure(hPa),BarometricPressure(PSI)
SMO,2021,10,11,15,999.5,14.49275
SMO,2021,10,11,16,999.73,14.496085
SMO,2021,10,11,17,999.32,14.49014
SMO,2021,10,11,18,997.73,14.467085
SMO,2021,10,11,19,999.6,14.4942
SMO,2021,10,11,20,1000.04,14.50058
SMO,2021,10,11,21,999.89,14.498405
SMO,2021,10,11,22,999.43,14.491735
SMO,2021,10,11,23,999.65,14.494925
SMO,2021,10,12,0,999.36,14.49072
SMO,2021,10,12,1,998.68,14.48086
SMO,2021,10,12,2,998.51,14.478395
SMO,2021,10,12,3,998.6,14.4797
SMO,2021,10,12,4,998.86,14.48347
SMO,2021,10,12,5,999.32,14.49014
SMO,2021,10,12,6,999.87,14.498115
SMO,2021,10,12,7,1000.37,14.505365
SMO,2021,10,12,8,1001.03,14.514935
SMO,2021,10,12,9,1001.46,14.52117
SMO,2021,10,12,10,1001.19,14.517255
SMO,2021,10,12,11,1000.62,14.50899
SMO,2021,10,12,12,1000.37,14.505365
SMO,2021,10,12,13,1000.1,14.50145
SMO,2021,10,12,14,999.9,14.49855
SMO,2021,10,12,15,1000.29,14.504205
SMO,2021,10,12,16,1000.98,14.51421
SMO,2021,10,12,17,1001.29,14.518705
SMO,2021,10,12,18,1001.89,14.527405
SMO,2021,10,12,19,1002.01,14.529145
SMO,2021,10,12,20,1002.03,14.529435
SMO,2021,10,12,21,1001.77,14.525665
SMO,2021,10,12,22,1001.16,14.51682
SMO,2021,10,12,23,1000.56,14.50812
SMO,2021,10,13,0,999.91,14.498695
SMO,2021,10,13,1,999.37,14.490865
SMO,2021,10,13,2,998.8,14.4826
SMO,2021,10,13,3,998.78,14.48231
SMO,2021,10,13,4,999,14.4855
SMO,2021,10,13,5,999.79,14.496955
SMO,2021,10,13,6,1000.59,14.508555
SMO,2021,10,13,7,1001.09,14.515805
SMO,2021,10,13,8,1001.44,14.52088
SMO,2021,10,13,9,1001.63,14.523635
SMO,2021,10,13,10,1001.76,14.52552
SMO,2021,10,13,11,1001.77,14.525665
SMO,2021,10,13,12,1001.59,14.523055
SMO,2021,10,13,13,1001.37,14.519865
SMO,2021,10,13,14,1000.96,14.51392
SMO,2021,10,13,15,1001.21,14.517545
SMO,2021,10,13,16,1001.81,14.526245
SMO,2021,10,13,17,1002.31,14.533495
SMO,2021,10,13,18,1003.16,14.54582
SMO,2021,10,13,19,1003.54,14.55133
SMO,2021,10,13,20,1003.41,14.549445
SMO,2021,10,13,21,1002.83,14.541035
SMO,2021,10,13,22,1002.32,14.53364
SMO,2021,10,13,23,1001.68,14.52436
SMO,2021,10,14,0,1000.69,14.510005
SMO,2021,10,14,1,1000.24,14.50348
SMO,2021,10,14,2,999.98,14.49971
SMO,2021,10,14,3,1000.13,14.501885
SMO,2021,10,14,4,1000.63,14.509135
SMO,2021,10,14,5,1001.28,14.51856
SMO,2021,10,14,6,1002.17,14.531465
SMO,2021,10,14,7,1003.04,14.54408
SMO,2021,10,14,8,1003.63,14.552635
SMO,2021,10,14,9,1003.88,14.55626
SMO,2021,10,14,10,1003.77,14.554665
SMO,2021,10,14,11,1003.07,14.544515
SMO,2021,10,14,12,1002.51,14.536395
SMO,2021,10,14,13,1002.22,14.53219
SMO,2021,10,14,14,1002.05,14.529725
SMO,2021,10,14,15,1002.34,14.53393
SMO,2021,10,14,16,1002.73,14.539585
SMO,2021,10,14,17,1003.28,14.54756
SMO,2021,10,14,18,1004.19,14.560755
SMO,2021,10,14,19,1004.97,14.572065
SMO,2021,10,14,20,1005.25,14.576125
SMO,2021,10,14,21,1005.06,14.57337
SMO,2021,10,14,22,1004.52,14.56554
SMO,2021,10,14,23,1003.65,14.552925
SMO,2021,10,15,0,1002.92,14.54234
SMO,2021,10,15,1,1002.54,14.53683
SMO,2021,10,15,2,1002.45,14.535525
SMO,2021,10,15,3,1002.17,14.531465
SMO,2021,10,15,4,1002.71,14.539295
SMO,2021,10,15,5,1003.34,14.54843
SMO,2021,10,15,6,1003.89,14.556405
SMO,2021,10,15,7,1004.39,14.563655
SMO,2021,10,15,8,1004.74,14.56873
SMO,2021,10,15,9,1004.95,14.571775
SMO,2021,10,15,10,1004.76,14.56902
SMO,2021,10,15,11,1004.33,14.562785
SMO,2021,10,15,12,1003.91,14.556695
SMO,2021,10,15,13,1003.39,14.549155
SMO,2021,10,15,14,1003.15,14.545675
SMO,2021,10,15,15,1003.28,14.54756
SMO,2021,10,15,16,1003.7,14.55365
SMO,2021,10,15,17,1004.27,14.561915
SMO,2021,10,15,18,1004.94,14.57163
SMO,2021,10,15,19,1005.53,14.580185
SMO,2021,10,15,20,1005.47,14.579315
SMO,2021,10,15,21,1005.12,14.57424
SMO,2021,10,15,22,1004.61,14.566845
SMO,2021,10,15,23,1003.89,14.556405
SMO,2021,10,16,0,1003.07,14.544515
SMO,2021,10,16,1,1002.55,14.536975
SMO,2021,10,16,2,1002.47,14.535815
SMO,2021,10,16,3,1002.41,14.534945
SMO,2021,10,16,4,1002.77,14.540165
SMO,2021,10,16,5,1003.27,14.547415
SMO,2021,10,16,6,1003.8,14.5551
SMO,2021,10,16,7,1004.36,14.56322
SMO,2021,10,16,8,1004.84,14.57018
SMO,2021,10,16,9,1005,14.5725
SMO,2021,10,16,10,1004.6,14.5667
SMO,2021,10,16,11,1004.02,14.55829
SMO,2021,10,16,12,1003.47,14.550315
SMO,2021,10,16,13,1003.34,14.54843
SMO,2021,10,16,14,1003.15,14.545675
SMO,2021,10,16,15,1003.45,14.550025
SMO,2021,10,16,16,1003.99,14.557855
SMO,2021,10,16,17,1004.71,14.568295
SMO,2021,10,16,18,1005.36,14.57772
SMO,2021,10,16,19,1005.66,14.58207
SMO,2021,10,16,20,1005.58,14.58091
SMO,2021,10,16,21,1005.36,14.57772
SMO,2021,10,16,22,1005.13,14.574385
SMO,2021,10,16,23,1004.73,14.568585
SMO,2021,10,17,0,1003.87,14.556115
SMO,2021,10,17,1,1003.1,14.54495
SMO,2021,10,17,2,1002.68,14.53886
SMO,2021,10,17,3,1002.54,14.53683
SMO,2021,10,17,4,1002.9,14.54205
SMO,2021,10,17,5,1003.41,14.549445
SMO,2021,10,17,6,1004.3,14.56235
SMO,2021,10,17,7,1004.99,14.572355
SMO,2021,10,17,8,1005.36,14.57772
SMO,2021,10,17,9,1005.91,14.585695
SMO,2021,10,17,10,1005.86,14.58497
SMO,2021,10,17,11,1005.46,14.57917
SMO,2021,10,17,12,1004.95,14.571775
SMO,2021,10,17,13,1004.56,14.56612
SMO,2021,10,17,14,1004.26,14.56177
SMO,2021,10,17,15,1004.61,14.566845
SMO,2021,10,17,16,1004.87,14.570615
SMO,2021,10,17,17,1005.16,14.57482
SMO,2021,10,17,18,1005.65,14.581925
SMO,2021,10,17,19,1005.87,14.585115
SMO,2021,10,17,20,1005.87,14.585115
SMO,2021,10,17,21,1005.54,14.58033
SMO,2021,10,17,22,1004.98,14.57221
SMO,2021,10,17,23,1004.22,14.56119
SMO,2021,10,18,0,1003.75,14.554375
SMO,2021,10,18,1,1003.46,14.55017
SMO,2021,10,18,2,1003.15,14.545675
SMO,2021,10,18,3,1003.43,14.549735
SMO,2021,10,18,4,1003.71,14.553795
SMO,2021,10,18,5,1004.36,14.56322
SMO,2021,10,18,6,1004.85,14.570325
SMO,2021,10,18,7,1005.26,14.57627
SMO,2021,10,18,8,1005.61,14.581345
SMO,2021,10,18,9,1005.87,14.585115
SMO,2021,10,18,10,1005.72,14.58294
SMO,2021,10,18,11,1005.24,14.57598
SMO,2021,10,18,12,1004.44,14.56438
SMO,2021,10,18,13,1003.76,14.55452
SMO,2021,10,18,14,1003.39,14.549155
SMO,2021,10,18,15,1003.62,14.55249
SMO,2021,10,18,16,1004.36,14.56322
SMO,2021,10,18,17,1005.09,14.573805
SMO,2021,10,18,18,1005.69,14.582505
SMO,2021,10,18,19,1006.21,14.590045
SMO,2021,10,18,20,1006.13,14.588885
SMO,2021,10,18,21,1006.14,14.58903
SMO,2021,10,18,22,1005.82,14.58439
SMO,2021,10,18,23,1005.14,14.57453
SMO,2021,10,19,0,1004.02,14.55829
SMO,2021,10,19,1,1003.04,14.54408
SMO,2021,10,19,2,1002.41,14.534945
SMO,2021,10,19,3,1002.56,14.53712
SMO,2021,10,19,4,1003.01,14.543645
SMO,2021,10,19,5,1003.26,14.54727
SMO,2021,10,19,6,1003.75,14.554375
SMO,2021,10,19,7,1004.29,14.562205
SMO,2021,10,19,8,1004.64,14.56728
SMO,2021,10,19,9,1005,14.5725
SMO,2021,10,19,10,1004.78,14.56931
SMO,2021,10,19,11,1004.12,14.55974
SMO,2021,10,19,12,1003.46,14.55017
SMO,2021,10,19,13,1002.83,14.541035
SMO,2021,10,19,14,1002.7,14.53915
SMO,2021,10,19,15,1003.03,14.543935
SMO,2021,10,19,16,1003.17,14.545965
SMO,2021,10,19,17,1003.77,14.554665
SMO,2021,10,19,18,1004.46,14.56467
SMO,2021,10,19,19,1004.93,14.571485
SMO,2021,10,19,20,1005.25,14.576125
SMO,2021,10,19,21,1004.96,14.57192
SMO,2021,10,19,22,1004.46,14.56467
SMO,2021,10,19,23,1004.08,14.55916
SMO,2021,10,20,0,1003.29,14.547705
SMO,2021,10,20,1,1002.46,14.53567
SMO,2021,10,20,2,1002.15,14.531175
SMO,2021,10,20,3,1002.05,14.529725
SMO,2021,10,20,4,1002.58,14.53741
SMO,2021,10,20,5,1003.41,14.549445
SMO,2021,10,20,6,1004.34,14.56293
SMO,2021,10,20,7,1004.85,14.570325
SMO,2021,10,20,8,1005.16,14.57482
SMO,2021,10,20,9,1005.27,14.576415
SMO,2021,10,20,10,1004.91,14.571195
SMO,2021,10,20,11,1004.37,14.563365
SMO,2021,10,20,12,1003.87,14.556115
SMO,2021,10,20,13,1003.46,14.55017
SMO,2021,10,20,14,1003.22,14.54669
SMO,2021,10,20,15,1003.35,14.548575
SMO,2021,10,20,16,1003.65,14.552925
SMO,2021,10,20,17,1003.97,14.557565
SMO,2021,10,20,18,1004.64,14.56728
SMO,2021,10,20,19,1005.16,14.57482
SMO,2021,10,20,20,1005.36,14.57772
SMO,2021,10,20,21,1004.9,14.57105
SMO,2021,10,20,22,1004.67,14.567715
SMO,2021,10,20,23,1004.22,14.56119
SMO,2021,10,21,0,1003.62,14.55249
SMO,2021,10,21,1,1003.43,14.549735
SMO,2021,10,21,2,1003.41,14.549445
SMO,2021,10,21,3,1003.44,14.54988
SMO,2021,10,21,4,1003.31,14.547995
SMO,2021,10,21,5,1003.4,14.5493
SMO,2021,10,21,6,1003.8,14.5551
SMO,2021,10,21,7,1003.85,14.555825
SMO,2021,10,21,8,1004.22,14.56119
SMO,2021,10,21,9,1004.68,14.56786
SMO,2021,10,21,10,1004.43,14.564235
SMO,2021,10,21,11,1003.55,14.551475
SMO,2021,10,21,12,1003.01,14.543645
SMO,2021,10,21,13,1002.58,14.53741
SMO,2021,10,21,14,1002.33,14.533785
SMO,2021,10,21,15,1002.67,14.538715
SMO,2021,10,21,16,1003.57,14.551765
SMO,2021,10,21,17,1004.5,14.56525
SMO,2021,10,21,18,1004.96,14.57192
SMO,2021,10,21,19,1005.16,14.57482
SMO,2021,10,21,20,1004.93,14.571485
SMO,2021,10,21,21,1004.88,14.57076
SMO,2021,10,21,22,1004.43,14.564235
SMO,2021,10,21,23,1003.96,14.55742
SMO,2021,10,22,0,1003.3,14.54785
SMO,2021,10,22,1,1002.99,14.543355
SMO,2021,10,22,2,1002.83,14.541035
SMO,2021,10,22,3,1002.65,14.538425
SMO,2021,10,22,4,1002.92,14.54234
SMO,2021,10,22,5,1003.59,14.552055
SMO,2021,10,22,6,1004.25,14.561625
SMO,2021,10,22,7,1004.48,14.56496
SMO,2021,10,22,8,1004.47,14.564815
SMO,2021,10,22,9,1004.54,14.56583
SMO,2021,10,22,10,1003.86,14.55597
SMO,2021,10,22,11,1003.21,14.546545
SMO,2021,10,22,12,1002.91,14.542195
SMO,2021,10,22,13,1002.56,14.53712
SMO,2021,10,22,14,1002.35,14.534075
SMO,2021,10,22,15,1002.58,14.53741
SMO,2021,10,22,16,1002.69,14.539005
SMO,2021,10,22,17,1002.91,14.542195
SMO,2021,10,22,18,1003.14,14.54553
SMO,2021,10,22,19,1003.01,14.543645
SMO,2021,10,22,20,1002.83,14.541035
SMO,2021,10,22,21,1002.53,14.536685
SMO,2021,10,22,22,1002.14,14.53103
SMO,2021,10,22,23,1001.57,14.522765
SMO,2021,10,23,0,1000.91,14.513195
SMO,2021,10,23,1,1000.69,14.510005
SMO,2021,10,23,2,1000.5,14.50725
SMO,2021,10,23,3,1000.35,14.505075
SMO,2021,10,23,4,1000.88,14.51276
SMO,2021,10,23,5,1001.49,14.521605
SMO,2021,10,23,6,1001.97,14.528565
SMO,2021,10,23,7,1002.32,14.53364
SMO,2021,10,23,8,1002.36,14.53422
SMO,2021,10,23,9,1002.34,14.53393
SMO,2021,10,23,10,1001.81,14.526245
SMO,2021,10,23,11,1001.14,14.51653
SMO,2021,10,23,12,1000.38,14.50551
SMO,2021,10,23,13,999.86,14.49797
SMO,2021,10,23,14,999.65,14.494925
SMO,2021,10,23,15,999.82,14.49739
SMO,2021,10,23,16,1000.32,14.50464
SMO,2021,10,23,17,1000.77,14.511165
SMO,2021,10,23,18,1001.32,14.51914
SMO,2021,10,23,19,1001.78,14.52581
SMO,2021,10,23,20,1001.73,14.525085
SMO,2021,10,23,21,1001.48,14.52146
SMO,2021,10,23,22,1001.12,14.51624
SMO,2021,10,23,23,1000.56,14.50812
SMO,2021,10,24,0,1000.1,14.50145
SMO,2021,10,24,1,999.57,14.493765
SMO,2021,10,24,2,999.21,14.488545
SMO,2021,10,24,3,999.1,14.48695
SMO,2021,10,24,4,999.5,14.49275
SMO,2021,10,24,5,1000.24,14.50348
SMO,2021,10,24,6,1000.64,14.50928
SMO,2021,10,24,7,1001.06,14.51537
SMO,2021,10,24,8,1001.24,14.51798
SMO,2021,10,24,9,1001.39,14.520155
SMO,2021,10,24,10,1001.01,14.514645
SMO,2021,10,24,11,1000.58,14.50841
SMO,2021,10,24,12,999.94,14.49913
SMO,2021,10,24,13,999.43,14.491735
SMO,2021,10,24,14,999.38,14.49101
SMO,2021,10,24,15,999.91,14.498695
SMO,2021,10,24,16,1000.54,14.50783
SMO,2021,10,24,17,1000.9,14.51305
SMO,2021,10,24,18,1001.49,14.521605
SMO,2021,10,24,19,1002.01,14.529145
SMO,2021,10,24,20,1002.17,14.531465
SMO,2021,10,24,21,1002.01,14.529145
SMO,2021,10,24,22,1001.5,14.52175
SMO,2021,10,24,23,1000.94,14.51363
SMO,2021,10,25,0,1000.63,14.509135
SMO,2021,10,25,1,1000.44,14.50638
SMO,2021,10,25,2,1000.28,14.50406
SMO,2021,10,25,3,1000.54,14.50783
SMO,2021,10,25,4,1001.29,14.518705
SMO,2021,10,25,5,1001.9,14.52755
SMO,2021,10,25,6,1002.36,14.53422
SMO,2021,10,25,7,1002.69,14.539005
SMO,2021,10,25,8,1003.08,14.54466
SMO,2021,10,25,9,1003.12,14.54524
SMO,2021,10,25,10,1002.72,14.53944
SMO,2021,10,25,11,1002.28,14.53306
SMO,2021,10,25,12,1001.89,14.527405
SMO,2021,10,25,13,1001.56,14.52262
SMO,2021,10,25,14,1001.49,14.521605
SMO,2021,10,25,15,1001.89,14.527405
SMO,2021,10,25,16,1002.59,14.537555
SMO,2021,10,25,17,1003.19,14.546255
SMO,2021,10,25,18,1003.76,14.55452
SMO,2021,10,25,19,1004.2,14.5609
SMO,2021,10,25,20,1004.17,14.560465
SMO,2021,10,25,21,1003.83,14.555535
SMO,2021,10,25,22,1003.55,14.551475
SMO,2021,10,25,23,1003.12,14.54524
SMO,2021,10,26,0,1002.91,14.542195
SMO,2021,10,26,1,1002.61,14.537845
SMO,2021,10,26,2,1002.51,14.536395
SMO,2021,10,26,3,1002.78,14.54031
SMO,2021,10,26,4,1003.2,14.5464
SMO,2021,10,26,5,1003.41,14.549445
SMO,2021,10,26,6,1003.64,14.55278
SMO,2021,10,26,7,1003.88,14.55626
SMO,2021,10,26,8,1003.99,14.557855
SMO,2021,10,26,9,1004.13,14.559885
SMO,2021,10,26,10,1003.9,14.55655
SMO,2021,10,26,11,1003.32,14.54814
SMO,2021,10,26,12,1002.81,14.540745
SMO,2021,10,26,13,1002.39,14.534655
SMO,2021,10,26,14,1002.07,14.530015
SMO,2021,10,26,15,1002.39,14.534655
SMO,2021,10,26,16,1002.81,14.540745
SMO,2021,10,26,17,1003.4,14.5493
SMO,2021,10,26,18,1004.11,14.559595
SMO,2021,10,26,19,1004.33,14.562785
SMO,2021,10,26,20,1004.5,14.56525
SMO,2021,10,26,21,1004.16,14.56032
SMO,2021,10,26,22,1003.74,14.55423
SMO,2021,10,26,23,1003.26,14.54727
SMO,2021,10,27,0,1002.59,14.537555
SMO,2021,10,27,1,1001.8,14.5261
SMO,2021,10,27,2,1001.45,14.521025
SMO,2021,10,27,3,1001.31,14.518995
SMO,2021,10,27,4,1001.55,14.522475
SMO,2021,10,27,5,1002.08,14.53016
SMO,2021,10,27,6,1002.72,14.53944
SMO,2021,10,27,7,1003.01,14.543645
SMO,2021,10,27,8,1003.35,14.548575
SMO,2021,10,27,9,1003.6,14.5522
SMO,2021,10,27,10,1003.09,14.544805
SMO,2021,10,27,11,1002.53,14.536685
SMO,2021,10,27,12,1001.69,14.524505
SMO,2021,10,27,13,1001.32,14.51914
SMO,2021,10,27,14,1001.31,14.518995
SMO,2021,10,27,15,1001.58,14.52291
SMO,2021,10,27,16,1001.87,14.527115
SMO,2021,10,27,17,1002.12,14.53074
SMO,2021,10,27,18,1002.91,14.542195
SMO,2021,10,27,19,1003.27,14.547415
SMO,2021,10,27,20,1003.41,14.549445
SMO,2021,10,27,21,1003,14.5435
SMO,2021,10,27,22,1002.48,14.53596
SMO,2021,10,27,23,1001.87,14.527115
SMO,2021,10,28,0,1001.33,14.519285
SMO,2021,10,28,1,1000.84,14.51218
SMO,2021,10,28,2,1000.67,14.509715
SMO,2021,10,28,3,1000.65,14.509425
SMO,2021,10,28,4,1001.19,14.517255
SMO,2021,10,28,5,1001.94,14.52813
SMO,2021,10,28,6,1002.79,14.540455
SMO,2021,10,28,7,1003.26,14.54727
SMO,2021,10,28,8,1003.26,14.54727
SMO,2021,10,28,9,1003.4,14.5493
SMO,2021,10,28,10,1003.41,14.549445
SMO,2021,10,28,11,1003.14,14.54553
SMO,2021,10,28,12,1002.61,14.537845
SMO,2021,10,28,13,1002.32,14.53364
SMO,2021,10,28,14,1002.22,14.53219
SMO,2021,10,28,15,1002.52,14.53654
SMO,2021,10,28,16,1002.96,14.54292
SMO,2021,10,28,17,1003.15,14.545675
SMO,2021,10,28,18,1003.8,14.5551
SMO,2021,10,28,19,1004.06,14.55887
SMO,2021,10,28,20,1003.98,14.55771
SMO,2021,10,28,21,1003.81,14.555245
SMO,2021,10,28,22,1003.41,14.549445
SMO,2021,10,28,23,1003.03,14.543935
SMO,2021,10,29,0,1002.6,14.5377
SMO,2021,10,29,1,1002.11,14.530595
SMO,2021,10,29,2,1001.98,14.52871
SMO,2021,10,29,3,1001.83,14.526535
SMO,2021,10,29,4,1002.01,14.529145
SMO,2021,10,29,5,1002.67,14.538715
SMO,2021,10,29,6,1003.21,14.546545
SMO,2021,10,29,7,1003.92,14.55684
SMO,2021,10,29,8,1004.42,14.56409
SMO,2021,10,29,9,1004.81,14.569745
SMO,2021,10,29,10,1004.54,14.56583
SMO,2021,10,29,11,1003.71,14.553795
SMO,2021,10,29,12,1002.92,14.54234
SMO,2021,10,29,13,1002.54,14.53683
SMO,2021,10,29,14,1003.06,14.54437
SMO,2021,10,29,15,1003.23,14.546835
SMO,2021,10,29,16,1003.93,14.556985
SMO,2021,10,29,17,1004.57,14.566265
SMO,2021,10,29,18,1005.09,14.573805
SMO,2021,10,29,19,1005.35,14.577575
SMO,2021,10,29,20,1005.58,14.58091
SMO,2021,10,29,21,1005.1,14.57395
SMO,2021,10,29,22,1004.33,14.562785
SMO,2021,10,29,23,1003.77,14.554665
SMO,2021,10,30,0,1003.34,14.54843
SMO,2021,10,30,1,1002.67,14.538715
SMO,2021,10,30,2,1002.22,14.53219
SMO,2021,10,30,3,1002.05,14.529725
SMO,2021,10,30,4,1002.37,14.534365
SMO,2021,10,30,5,1003.04,14.54408
SMO,2021,10,30,6,1003.62,14.55249
SMO,2021,10,30,7,1003.88,14.55626
SMO,2021,10,30,8,1004.12,14.55974
SMO,2021,10,30,9,1003.88,14.55626
SMO,2021,10,30,10,1003.46,14.55017
SMO,2021,10,30,11,1003.02,14.54379
SMO,2021,10,30,12,1002.92,14.54234
SMO,2021,10,30,13,1002.46,14.53567
SMO,2021,10,30,14,1002.08,14.53016
SMO,2021,10,30,15,1002.27,14.532915
SMO,2021,10,30,16,1002.68,14.53886
SMO,2021,10,30,17,1003.05,14.544225
SMO,2021,10,30,18,1003.98,14.55771
SMO,2021,10,30,19,1004.5,14.56525
SMO,2021,10,30,20,1004.03,14.558435
SMO,2021,10,30,21,1003.76,14.55452
SMO,2021,10,30,22,1003.28,14.54756
SMO,2021,10,30,23,1003.09,14.544805
SMO,2021,10,31,0,1002.41,14.534945
SMO,2021,10,31,1,1001.96,14.52842
SMO,2021,10,31,2,1001.61,14.523345
SMO,2021,10,31,3,1001.48,14.52146
SMO,2021,10,31,4,1001.52,14.52204
SMO,2021,10,31,5,1001.51,14.521895
SMO,2021,10,31,6,1001.33,14.519285
SMO,2021,10,31,7,1001.84,14.52668
SMO,2021,10,31,8,1002.72,14.53944
SMO,2021,10,31,9,1002.85,14.541325
SMO,2021,10,31,10,1001.93,14.527985
SMO,2021,10,31,11,1001.97,14.528565
SMO,2021,10,31,12,1001.69,14.524505
SMO,2021,10,31,13,1000.92,14.51334
SMO,2021,10,31,14,1001.05,14.515225
SMO,2021,10,31,15,1001.75,14.525375
SMO,2021,10,31,16,1002.17,14.531465
SMO,2021,10,31,17,1002.78,14.54031
SMO,2021,10,31,18,1003.81,14.555245
SMO,2021,10,31,19,1004.13,14.559885
SMO,2021,10,31,20,1004.19,14.560755
SMO,2021,10,31,21,1003.85,14.555825
SMO,2021,10,31,22,1003.31,14.547995
SMO,2021,10,31,23,1002.41,14.534945
SMO,2021,11,1,0,1001.7,14.52465
SMO,2021,11,1,1,1001.26,14.51827
SMO,2021,11,1,2,1001.17,14.516965
SMO,2021,11,1,3,1001.19,14.517255
SMO,2021,11,1,4,1001.47,14.521315
SMO,2021,11,1,5,1002.08,14.53016
SMO,2021,11,1,6,1002.42,14.53509
SMO,2021,11,1,7,1002.72,14.53944
SMO,2021,11,1,8,1003.22,14.54669
SMO,2021,11,1,9,1003.55,14.551475
SMO,2021,11,1,10,1003.41,14.549445
SMO,2021,11,1,11,1002.78,14.54031
SMO,2021,11,1,12,1002.12,14.53074
SMO,2021,11,1,13,1001.87,14.527115
SMO,2021,11,1,14,1001.81,14.526245
SMO,2021,11,1,15,1001.97,14.528565
SMO,2021,11,1,16,1002.43,14.535235
SMO,2021,11,1,17,1003.15,14.545675
SMO,2021,11,1,18,1003.6,14.5522
SMO,2021,11,1,19,1003.73,14.554085
SMO,2021,11,1,20,1003.89,14.556405
SMO,2021,11,1,21,1004.01,14.558145
SMO,2021,11,1,22,1003.94,14.55713
SMO,2021,11,1,23,1003.63,14.552635
SMO,2021,11,2,0,1003.16,14.54582
SMO,2021,11,2,1,1002.64,14.53828
SMO,2021,11,2,2,1002.29,14.533205
SMO,2021,11,2,3,1002.65,14.538425
SMO,2021,11,2,4,1003.31,14.547995
SMO,2021,11,2,5,1003.34,14.54843
SMO,2021,11,2,6,1003.53,14.551185
SMO,2021,11,2,7,1003.94,14.55713
SMO,2021,11,2,8,1004.48,14.56496
SMO,2021,11,2,9,1004.77,14.569165
SMO,2021,11,2,10,1004.6,14.5667
SMO,2021,11,2,11,1003.99,14.557855
SMO,2021,11,2,12,1003.16,14.54582
SMO,2021,11,2,13,1002.79,14.540455
SMO,2021,11,2,14,1002.59,14.537555
SMO,2021,11,2,15,1002.99,14.543355
SMO,2021,11,2,16,1003.4,14.5493
SMO,2021,11,2,17,1004.07,14.559015
SMO,2021,11,2,18,1004.6,14.5667
SMO,2021,11,2,19,1005.01,14.572645
SMO,2021,11,2,20,1004.99,14.572355
SMO,2021,11,2,21,1004.58,14.56641
SMO,2021,11,2,22,1004.14,14.56003
SMO,2021,11,2,23,1003.78,14.55481
SMO,2021,11,3,0,1002.87,14.541615
SMO,2021,11,3,1,1002.34,14.53393
SMO,2021,11,3,2,1002.11,14.530595
SMO,2021,11,3,3,1001.82,14.52639
SMO,2021,11,3,4,1001.93,14.527985
SMO,2021,11,3,5,1002.64,14.53828
SMO,2021,11,3,6,1003.22,14.54669
SMO,2021,11,3,7,1003.68,14.55336
SMO,2021,11,3,8,1004.27,14.561915
SMO,2021,11,3,9,1004.63,14.567135
SMO,2021,11,3,10,1004.17,14.560465
SMO,2021,11,3,11,1003.33,14.548285
SMO,2021,11,3,12,1002.62,14.53799
SMO,2021,11,3,13,1001.89,14.527405
SMO,2021,11,3,14,1001.83,14.526535
SMO,2021,11,3,15,1002.14,14.53103
SMO,2021,11,3,16,1002.82,14.54089
SMO,2021,11,3,17,1003.19,14.546255
SMO,2021,11,3,18,1003.96,14.55742
SMO,2021,11,3,19,1004.46,14.56467
SMO,2021,11,3,20,1004.48,14.56496
SMO,2021,11,3,21,1004.27,14.561915
SMO,2021,11,3,22,1003.86,14.55597
SMO,2021,11,3,23,1003.32,14.54814
SMO,2021,11,4,0,1002.58,14.53741
SMO,2021,11,4,1,1002,14.529
SMO,2021,11,4,2,1001.68,14.52436
SMO,2021,11,4,3,1001.74,14.52523
SMO,2021,11,4,4,1002.03,14.529435
SMO,2021,11,4,5,1002.66,14.53857
SMO,2021,11,4,6,1003.16,14.54582
SMO,2021,11,4,7,1003.6,14.5522
SMO,2021,11,4,8,1003.79,14.554955
SMO,2021,11,4,9,1004.05,14.558725
SMO,2021,11,4,10,1003.82,14.55539
SMO,2021,11,4,11,1003.16,14.54582
SMO,2021,11,4,12,1002.89,14.541905
SMO,2021,11,4,13,1002.07,14.530015
SMO,2021,11,4,14,1001.46,14.52117
SMO,2021,11,4,15,1001.56,14.52262
SMO,2021,11,4,16,1002.06,14.52987
SMO,2021,11,4,17,1002.44,14.53538
SMO,2021,11,4,18,1002.87,14.541615
SMO,2021,11,4,19,1003.43,14.549735
SMO,2021,11,4,20,1003.44,14.54988
SMO,2021,11,4,21,1003.06,14.54437
SMO,2021,11,4,22,1002.56,14.53712
SMO,2021,11,4,23,1002.05,14.529725
SMO,2021,11,5,0,1001.51,14.521895
SMO,2021,11,5,1,1000.72,14.51044
SMO,2021,11,5,2,1000.39,14.505655
SMO,2021,11,5,3,1000.4,14.5058
SMO,2021,11,5,4,1000.47,14.506815
SMO,2021,11,5,5,1000.91,14.513195
SMO,2021,11,5,6,1001.47,14.521315
SMO,2021,11,5,7,1001.53,14.522185
SMO,2021,11,5,8,1001.6,14.5232
SMO,2021,11,5,9,1001.84,14.52668
SMO,2021,11,5,10,1001.49,14.521605
SMO,2021,11,5,11,1001.1,14.51595
SMO,2021,11,5,12,1000.35,14.505075
SMO,2021,11,5,13,999.38,14.49101
SMO,2021,11,5,14,999.14,14.48753
SMO,2021,11,5,15,999.25,14.489125
SMO,2021,11,5,16,999.49,14.492605
SMO,2021,11,5,17,1000.12,14.50174
SMO,2021,11,5,18,1000.95,14.513775
SMO,2021,11,5,19,1001.45,14.521025
SMO,2021,11,5,20,1001.44,14.52088
SMO,2021,11,5,21,1001.21,14.517545
SMO,2021,11,5,22,1001.04,14.51508
