 Usage ,Days of Usage,Billed Amount for Water,MTH/YR OF BILLING,Route#,LOSADD,RSP,Rate,LOMETW,Meter Size,,
" 3,728 ",28,31.33,202205,355,PAVAIAI,RES,R,83504337,,,
" 12,796 ",28,71.91,202205,355,PAVAIAI,RES,R,83504336,,,
" 2,298 ",28,25.14,202205,355,MAPUSAGA,RES,R,83504335,,,
" 12,929 ",28,72.56,202205,355,PAVAIAI,RES,R,83504334,,,
" 21,567 ",28,114.99,202205,355,PAVAIAI,RES,R,83504333,,,
" 15,939 ",28,87.07,202205,355,PAVAIAI,RES,R,83504332,,,
" 5,584 ",28,39.35,202205,355,PAVAIAI,RES,R,83504331,,,
" 11,644 ",28,66.35,202205,355,PAVAIAI,RES,R,83504329,,,
" 2,174 ",23,24.61,202205,358,FUTIGA,RES,R,83504328,,,
" 88,054 ",28,497.86,202205,355,MAPUSAGA FOU,RES,R,83504327,,,
" 1,738 ",28,22.72,202205,355,MAPUSAGA,RES,R,83504326,,,
" 2,409 ",28,25.62,202205,355,MAPUSAGA,RES,R,83504325,,,
" 24,534 ",28,126.89,202205,355,MAPUSAGA,SGS,C,83504324,,,
" 7,559 ",28,47.88,202205,355,MAPUSAGA,RES,R,83504323,,,
" 5,747 ",28,40.05,202205,355,MAPUSAGA FOU,RES,R,83504322,,,
" 11,881 ",28,67.5,202205,355,MAPUSAGA FOU,RES,R,83504321,,,
" 5,485 ",28,38.92,202205,355,MAPUSAGA FOU,RES,R,83504320,,,
" 5,742 ",28,40.03,202205,355,MAPUSAGA FOU,RES,R,83504319,,,
" 5,243 ",28,37.87,202205,355,MAPUSAGA FOU,RES,R,83504318,,,
" 2,215 ",28,24.79,202205,355,MAPUSAGA,RES,R,83504317,,,
" 7,597 ",28,48.04,202205,355,MAPUSAGA FOU,RES,R,83504316,,,
" 1,628 ",28,22.24,202205,355,PAVAIAI,RES,R,83504315,,,
" 2,662 ",28,26.71,202205,355,PAVAIAI,RES,R,83504314,,,
" 11,947 ",28,67.82,202205,355,MAPUSAGA FOU,RES,R,83504313,,,
" 8,124 ",28,50.32,202205,355,PAVAIAI,RES,R,83504312,,,
" 1,470 ",28,21.56,202205,355,MAPUSAGA,RES,R,83504311,,,
" 24,466 ",28,130.42,202205,355,MAPUSAGA,RES,R,83504310,,,
" 1,893 ",30,23.39,202205,338,VAITOGI,RES,R,83504309,,,
" 15,163 ",28,83.33,202205,355,PAVAIAI,RES,R,83504308,,,
" 7,856 ",28,49.16,202205,355,MAPUSAGA,RES,R,83504307,,,
" 12,838 ",28,72.12,202205,355,PAVAIAI,RES,R,83504306,,,
" 7,990 ",28,49.74,202205,355,MAPUSAGA,RES,R,83504305,,,
" 7,228 ",28,46.45,202205,355,PAVAIAI,RES,R,83504304,,,
" 20,462 ",32,109.11,202205,406,VATIA,RES,R,83504303,,,
" 4,415 ",28,34.29,202205,355,MAPUSAGA,RES,R,83504302,,,
" 12,857 ",28,72.21,202205,355,MAPUSAGA,RES,R,83504301,,,
" 28,106 ",28,149.79,202205,355,MAPUSAGA FOU,RES,R,83504300,,,
" 7,895 ",28,49.33,202205,355,PAVAIAI,RES,R,83504299,,,
" 16,754 ",28,91,202205,355,PAVAIAI,RES,R,83504298,,,
" 25,412 ",28,135.46,202205,355,MAPUSAGA,RES,R,83504297,,,
" 3,955 ",28,32.3,202205,355,MAPUSAGA,RES,R,83504296,,,
" 5,161 ",28,37.52,202205,355,MAPUSAGA FOU,RES,R,83504295,,,
" 1,894 ",28,23.4,202205,355,MAPUSAGA,RES,R,83504294,,,
" 23,756 ",28,126.64,202205,355,MAPUSAGA,RES,R,83504293,,,
" 22,738 ",28,121.22,202205,355,MAPUSAGA,RES,R,83504292,,,
" 3,030 ",28,28.31,202205,355,MAPUSAGA,RES,R,83504291,,,
" 17,445 ",28,94.33,202205,355,MAPUSAGA FOU,RES,R,83504289,,,
" 3,360 ",28,29.73,202205,355,MAPUSAGA,RES,R,83504286,,,
" 4,140 ",28,33.1,202205,355,MAPUSAGA FOU,RES,R,83504284,,,
" 5,318 ",28,38.2,202205,355,MAPUSAGA FOU,RES,R,83504283,,,
" 11,561 ",28,65.96,202205,355,MAPUSAGA,RES,R,83504282,,,
" 5,724 ",28,39.95,202205,355,MAPUSAGA,RES,R,83504281,,,
" 10,975 ",28,63.13,202205,355,MAPUSAGA,RES,R,83504280,,,
" 2,978 ",28,28.09,202205,355,MAPUSAGA FOU,RES,R,83504279,,,
 -   ,28,15.21,202205,355,MAPUSAGA,RES,R,83504278,,,
" 5,869 ",28,40.58,202205,355,MAPUSAGA FOU,RES,R,83504277,,,
" 9,599 ",28,56.7,202205,355,MAPUSAGA FOU,RES,R,83504276,,,
" 7,888 ",28,49.3,202205,369,LEONE,RES,R,83504275,,,
" 7,153 ",30,46.13,202205,355,MAPUSAGA,RES,R,83504274,,,
" 25,269 ",28,134.69,202205,355,MAPUSAGA FOU,RES,R,83504273,,,
" 2,108 ",28,24.33,202205,355,MAPUSAGA FOU,RES,R,83504272,,,
" 3,620 ",28,30.86,202205,355,MAPUSAGA,RES,R,83504271,,,
" 12,797 ",28,71.92,202205,355,MAPUSAGA,RES,R,83504270,,,
" 5,499 ",28,38.98,202205,355,MAPUSAGA,RES,R,83504269,,,
" 17,728 ",28,95.69,202205,355,MAPUSAGA,RES,R,83504268,,,
" 6,249 ",28,42.22,202205,355,MAPUSAGA FOU,RES,R,83504267,,,
" 8,497 ",28,51.93,202205,355,MAPUSAGA,RES,R,83504266,,,
" 15,583 ",28,85.35,202205,355,MAPUSAGA FOU,RES,R,83504265,,,
 961 ,28,19.37,202205,355,MAPUSAGA FOU,RES,R,83504264,,,
" 56,294 ",28,312.95,202205,355,MAPUSAGA,RES,R,83504263,,,
" 13,949 ",28,77.48,202205,355,MAPUSAGA FOU,RES,R,83504262,,,
" 18,101 ",35,97.5,202205,355,MAPUSAGA,RES,R,83504261,,,
" 11,497 ",28,65.65,202205,355,MAPUSAGA FOU,RES,R,83504260,,,
 95 ,28,15.62,202205,355,MAPUSAGA FOU,RES,R,83504259,,,
" 6,140 ",28,41.75,202205,355,MAPUSAGA,RES,R,83504258,,,
" 2,728 ",28,27,202205,355,MAPUSAGA,RES,R,83504257,,,
" 7,765 ",28,48.77,202205,355,MAPUSAGA,RES,R,83504256,,,
" 6,930 ",31,45.17,202205,355,MAPUSAGA FOU,RES,R,83504255,,,
 -   ,25,15.21,202205,355,MAPUSAGA,RES,R,83504254,,,
" 8,533 ",28,52.09,202205,355,TAFETA,RES,R,83504253,,,
" 13,685 ",28,76.2,202205,355,MAPUSAGA FOU,RES,R,83504252,,,
" 5,723 ",28,41.26,202205,355,MAPUSAGA FOU,SGS,C,83504251,,,
" 10,077 ",28,58.8,202205,411,FAGALII,RES,R,83504250,,,
" 33,418 ",28,179.77,202205,355,MAPUSAGA,RES,R,83504249,,,
" 10,241 ",28,59.59,202205,355,MAPUSAGA,RES,R,83504248,,,
" 10,348 ",28,60.11,202205,355,MAPUSAGA FOU,RES,R,83504247,,,
" 47,399 ",28,261.16,202205,355,TAFETA,RES,R,83504246,,,
" 39,945 ",28,217.77,202205,355,MAPUSAGA,RES,R,83504245,,,
 -   ,28,15.21,202205,378,AMANAVE,RES,R,83504244,,,
" 8,930 ",28,53.81,202205,355,TAFETA,RES,R,83504243,,,
 28 ,28,15.33,202205,355,TAFETA,RES,R,83504242,,,
" 3,735 ",28,31.36,202205,355,TAFETA,RES,R,83504241,,,
" 2,352 ",28,25.38,202205,355,TAFETA,RES,R,83504240,,,
" 1,106 ",28,19.99,202205,355,TAFETA,RES,R,83504239,,,
" 4,668 ",28,35.38,202205,355,MAPUSAGA,RES,R,83504238,,,
" 1,801 ",25,23,202205,355,MAPUSAGA,RES,R,83504237,,,
 778 ,28,18.57,202205,355,MAPUSAGA,RES,R,83504236,,,
" 1,675 ",28,22.45,202205,355,MAPUSAGA,RES,R,83504235,,,
" 4,407 ",28,34.26,202205,355,MAPUSAGA,RES,R,83504234,,,
" 14,324 ",26,79.28,202205,355,MAPUSAGA,RES,R,83504233,,,
" 9,925 ",28,58.1,202205,355,MAPUSAGA,RES,R,83504232,,,
" 5,773 ",28,40.16,202205,355,MAPUSAGA FOU,RES,R,83504231,,,
" 3,674 ",28,31.09,202205,355,MAPUSAGA,RES,R,83504230,,,
" 5,426 ",28,38.66,202205,355,MAPUSAGA,RES,R,83504229,,,
" 3,789 ",28,31.58,202205,355,MAPUSAGA,RES,R,83504228,,,
" 14,951 ",28,82.3,202205,355,MAPUSAGA,RES,R,83504227,,,
" 13,565 ",28,75.62,202205,355,TAFETA,RES,R,83504226,,,
 331 ,28,16.64,202205,355,TAFETA,RES,R,83504225,,,
 -   ,28,15.21,202205,355,MAPUSAGA FOU,RES,R,83504224,,,
" 25,969 ",28,138.42,202205,355,MAPUSAGA,RES,R,83504223,,,
" 6,068 ",28,41.44,202205,354,MAPUSAGA FOU,RES,R,83504222,,,
" 4,157 ",28,33.18,202205,354,MAPUSAGA FOU,RES,R,83504221,,,
" 6,288 ",28,42.39,202205,354,FALENIU,RES,R,83504220,,,
" 4,824 ",28,36.06,202205,354,MAPUSAGA FOU,RES,R,83504219,,,
" 5,778 ",28,40.18,202205,354,MAPUSAGA FOU,RES,R,83504218,,,
" 6,153 ",28,41.81,202205,354,MAPUSAGA,RES,R,83504216,,,
" 7,421 ",28,47.28,202205,354,MAPUSAGA,RES,R,83504215,,,
" 31,448 ",28,168.3,202205,354,MAPUSAGA FOU,RES,R,83504214,,,
" 2,356 ",28,25.39,202205,354,MAPUSAGA FOU,RES,R,83504213,,,
" 23,112 ",28,123.21,202205,351,PAVAIAI,RES,R,83504212,,,
" 15,732 ",28,86.07,202205,354,MAPUSAGA,RES,R,83504211,,,
" 7,084 ",28,45.83,202205,354,MAPUSAGA,RES,R,83504210,,,
" 6,809 ",28,44.64,202205,354,MAPUSAGA,RES,R,83504209,,,
" 6,384 ",22,44.27,202205,354,MAPUSAGA,SGS,C,83504208,,,
" 6,438 ",28,43.04,202205,354,MAPUSAGA,RES,R,83504207,,,
" 18,940 ",28,101.53,202205,354,FALENIU,RES,R,83504206,,,
" 8,268 ",28,50.94,202205,354,MAPUSAGA,RES,R,83504205,,,
" 11,912 ",28,67.65,202205,354,MAPUSAGA FOU,RES,R,83504204,,,
" 9,153 ",28,54.77,202205,354,MAPUSAGA,RES,R,83504202,,,
" 5,220 ",28,37.77,202205,354,MAPUSAGA,RES,R,83504201,,,
 133 ,28,15.79,202205,354,MAPUSAGA FOU,RES,R,83504200,,,
" 13,147 ",28,73.6,202205,354,MAPUSAGA FOU,RES,R,83504199,,,
" 4,308 ",28,33.83,202205,354,MAPUSAGA,RES,R,83504198,,,
" 3,152 ",28,28.83,202205,354,MAPUSAGA FOU,RES,R,83504197,,,
" 6,135 ",28,41.72,202205,354,MAPUSAGA,RES,R,83504196,,,
" 7,095 ",28,45.88,202205,354,MAPUSAGA,RES,R,83504195,,,
" 1,340 ",28,21,202205,354,MAPUSAGA,RES,R,83504194,,,
" 16,443 ",28,89.5,202205,354,MAPUSAGA,RES,R,83504193,,,
" 38,060 ",28,206.8,202205,354,MAPUSAGA,RES,R,83504192,,,
" 13,246 ",28,74.08,202205,354,MAPUSAGA,RES,R,83504191,,,
" 12,186 ",28,68.97,202205,365,VAILOA,RES,R,83504190,,,
" 4,499 ",28,34.66,202205,354,MAPUSAGA FOU,RES,R,83504189,,,
" 10,076 ",28,58.8,202205,354,MAPUSAGA,RES,R,83504188,,,
" 16,658 ",28,90.53,202205,354,MAPUSAGA,RES,R,83504187,,,
" 11,929 ",28,67.73,202205,354,MAPUSAGA FOU,RES,R,83504186,,,
" 4,572 ",28,34.97,202205,354,MAPUSAGA,RES,R,83504185,,,
" 25,558 ",28,136.23,202205,354,MAPUSAGA,RES,R,83504184,,,
" 14,987 ",28,82.48,202205,354,MAPUSAGA FOU,RES,R,83504183,,,
" 8,424 ",28,51.62,202205,354,MAPUSAGA FOU,RES,R,83504182,,,
" 7,784 ",28,48.85,202205,354,MAPUSAGA,RES,R,83504181,,,
 -   ,28,15.21,202205,373,LEONE,RES,R,83504180,,,
" 3,211 ",28,29.09,202205,354,MAPUSAGA FOU,RES,R,83504179,,,
" 10,647 ",28,61.55,202205,354,MAPUSAGA FOU,RES,R,83504178,,,
" 7,007 ",28,45.49,202205,354,MAPUSAGA FOU,RES,R,83504177,,,
" 6,403 ",28,42.89,202205,354,MAPUSAGA FOU,RES,R,83504176,,,
" 9,124 ",28,54.64,202205,354,MAPUSAGA FOU,RES,R,83504175,,,
" 8,343 ",28,51.27,202205,354,MAPUSAGA FOU,RES,R,83504174,,,
" 3,658 ",28,31.02,202205,354,MAPUSAGA,RES,R,83504173,,,
" 48,304 ",28,266.43,202205,354,MAPUSAGA FOU,RES,R,83504172,,,
" 7,400 ",28,47.19,202205,354,MAPUSAGA FOU,RES,R,83504171,,,
" 12,669 ",30,71.3,202205,303,NUUULI,RES,R,83504170,,,
" 6,824 ",28,44.71,202205,354,MAPUSAGA FOU,RES,R,83504169,,,
" 19,155 ",28,102.58,202205,354,MAPUSAGA,RES,R,83504168,,,
" 15,440 ",28,84.66,202205,354,MAPUSAGA FOU,RES,R,83504167,,,
" 4,944 ",28,36.58,202205,354,MAPUSAGA FOU,RES,R,83504165,,,
" 27,857 ",28,148.47,202205,354,MAPUSAGA FOU,RES,R,83504164,,,
" 7,202 ",28,46.34,202205,354,MAPUSAGA,RES,R,83504163,,,
" 13,096 ",28,73.36,202205,354,MAPUSAGA,RES,R,83504162,,,
 -   ,22,15.21,202205,354,MAPUSAGA FOU,RES,R,83504161,,,
" 17,895 ",28,96.5,202205,354,MAPUSAGA,RES,R,83504160,,,
" 12,770 ",28,71.78,202205,354,MAPUSAGA,RES,R,83504159,,,
" 10,827 ",28,62.42,202205,354,MAPUSAGA FOU,RES,R,83504158,,,
 280 ,28,16.42,202205,354,MAPUSAGA FOU,RES,R,83504155,,,
" 7,512 ",28,47.68,202205,354,MAPUSAGA,RES,R,83504154,,,
" 9,572 ",28,56.58,202205,354,MAPUSAGA FOU,RES,R,83504153,,,
" 47,704 ",28,262.94,202205,354,MAPUSAGA,RES,R,83504152,,,
" 5,449 ",28,38.76,202205,354,MAPUSAGA,RES,R,83504151,,,
 253 ,30,16.3,202205,346,FALENIU,RES,R,83504150,,,
 923 ,28,19.2,202205,409,AOLOAU,RES,R,83504149,,,
" 1,433 ",27,21.4,202205,330,TAFUNA,ASG,GL1,83504148,,,
" 6,068 ",30,41.44,202205,346,FALENIU,RES,R,83504147,,,
" 22,943 ",28,122.32,202205,409,AOLOAU,RES,R,83504146,,,
" 12,118 ",28,68.64,202205,409,AOLOAU,RES,R,83504145,,,
" 4,499 ",28,34.66,202205,409,AOLOAU,RES,R,83504144,,,
" 5,031 ",28,36.95,202205,409,AOLOAU,RES,R,83504143,,,
" 11,451 ",28,65.42,202205,409,AOLOAU,RES,R,83504142,,,
" 8,388 ",28,51.46,202205,354,TAFETA,RES,R,83504140,,,
" 3,202 ",28,29.05,202205,354,MAPUSAGA FOU,RES,R,83504139,,,
" 3,074 ",28,28.5,202205,354,MAPUSAGA FOU,RES,R,83504138,,,
" 16,019 ",28,87.45,202205,354,MAPUSAGA FOU,RES,R,83504137,,,
" 17,213 ",28,93.21,202205,354,MAPUSAGA,RES,R,83504136,,,
" 9,166 ",28,54.82,202205,354,MAPUSAGA,RES,R,83504135,,,
" 3,347 ",28,29.67,202205,354,MAPUSAGA,RES,R,83504134,,,
 507 ,28,17.4,202205,354,MAPUSAGA FOU,RES,R,83504133,,,
" 6,483 ",28,43.23,202205,354,MAPUSAGA FOU,RES,R,83504132,,,
" 6,167 ",28,41.87,202205,354,MAPUSAGA FOU,RES,R,83504131,,,
" 1,615 ",28,22.19,202205,354,MAPUSAGA,RES,R,83504130,,,
" 3,993 ",30,32.47,202205,337,VAITOGI,RES,R,83504129,,,
" 8,275 ",32,50.97,202205,318,TAFUNA,RES,R,83504128,,,
" 8,291 ",28,51.04,202205,354,MAPUSAGA,RES,R,83504126,,,
" 41,779 ",28,228.44,202205,354,MAPUSAGA FOU,RES,R,83504125,,,
" 30,367 ",28,162,202205,354,TAFETA,RES,R,83504124,,,
" 11,966 ",28,67.91,202205,354,MAPUSAGA,RES,R,83504123,,,
" 7,074 ",28,45.79,202205,354,MAPUSAGA,RES,R,83504122,,,
" 4,753 ",28,35.75,202205,354,MAPUSAGA FOU,RES,R,83504121,,,
" 4,158 ",28,33.18,202205,354,TAFETA,RES,R,83504120,,,
" 5,998 ",28,41.13,202205,354,AOLOAU,RES,R,83504118,,,
" 3,445 ",28,30.1,202205,354,TAFETA,RES,R,83504117,,,
" 15,405 ",28,84.5,202205,354,MAPUSAGA FOU,RES,R,83504116,,,
" 2,638 ",28,26.61,202205,354,TAFETA,RES,R,83504115,,,
 8 ,28,15.24,202205,354,TAFETA,RES,R,83504114,,,
" 6,411 ",28,42.92,202205,354,MAPUSAGA,RES,R,83504113,,,
 778 ,28,18.57,202205,354,MAPUSAGA FOU,RES,R,83504111,,,
" 21,820 ",28,116.33,202205,354,MAPUSAGA,RES,R,83504110,,,
" 9,216 ",28,55.04,202205,354,AOLOAU,RES,R,83504109,,,
" 13,709 ",29,76.31,202205,354,MAPUSAGA,RES,R,83504108,,,
" 4,743 ",28,35.71,202205,354,MAPUSAGA,RES,R,83504107,,,
" 22,214 ",28,118.43,202205,354,TAFETA,RES,R,83504106,,,
" 13,481 ",28,75.22,202205,355,AOLOAU,RES,R,83504105,,,
" 8,814 ",28,53.31,202205,355,MAPUSAGA,RES,R,83504104,,,
" 6,195 ",28,41.99,202205,355,MAPUSAGA,RES,R,83504103,,,
" 3,789 ",30,31.58,202205,329,TAFUNA,RES,R,83504102,,,
" 9,181 ",30,54.89,202205,409,AOLOAU,RES,R,83504101,,,
" 17,180 ",28,93.06,202205,409,TAFETA,RES,R,83504100,,,
" 6,935 ",28,45.18,202205,409,AOLOAU,RES,R,83504099,,,
 735 ,28,18.39,202205,409,AOLOAU,RES,R,83504098,,,
" 9,553 ",28,56.49,202205,409,AOLOAU,RES,R,83504097,,,
" 2,926 ",28,27.85,202205,409,AOLOAU,RES,R,83504096,,,
" 4,700 ",28,35.52,202205,409,AOLOAU,RES,R,83504095,,,
" 3,971 ",28,32.38,202205,409,AOLOAU,RES,R,83504094,,,
" 7,342 ",28,46.94,202205,409,PAVAIAI,RES,R,83504093,,,
" 3,908 ",31,32.1,202205,409,AOLOAU,RES,R,83504092,,,
" 1,581 ",28,22.05,202205,409,AOLOAU,RES,R,83504091,,,
" 6,785 ",17,44.53,202205,340,MALAEIMI,RES,R,83504090,,,
" 3,604 ",22,30.78,202205,409,AOLOAU,RES,R,83504089,,,
" 120,660 ",32,687.7,202205,407,FAGASA,RES,R,83504088,,,
" 3,772 ",28,31.51,202205,409,AOLOAU,RES,R,83504087,,,
" 33,549 ",28,180.54,202205,409,AOLOAU,RES,R,83504086,,,
" 5,164 ",28,37.53,202205,409,AOLOAU,RES,R,83504085,,,
" 2,926 ",28,27.85,202205,409,AOLOAU,RES,R,83504083,,,
" 2,693 ",28,26.85,202205,409,AOLOAU,RES,R,83504082,,,
" 10,369 ",28,60.21,202205,409,AOLOAU,RES,R,83504081,,,
" 3,167 ",28,28.9,202205,409,AOLOAU,RES,R,83504080,,,
" 2,323 ",28,25.25,202205,409,AOLOAU,RES,R,83504079,,,
" 15,148 ",28,83.26,202205,409,AOLOAU,RES,R,83504077,,,
" 8,757 ",30,53.06,202205,205,PAGO PAGO,RES,R,83504076,,,
" 12,589 ",28,70.91,202205,409,AOLOAU,RES,R,83504075,,,
" 2,709 ",28,26.92,202205,348,PAVAIAI,RES,R,83504074,,,
" 1,500 ",28,21.69,202205,409,AOLOAU,RES,R,83504073,,,
" 4,568 ",28,34.95,202205,409,AOLOAU,RES,R,83504072,,,
" 12,478 ",28,70.37,202205,409,AOLOAU,RES,R,83504071,,,
" 19,125 ",32,102.43,202205,203,PAGO PAGO,RES,R,83504070,,,
" 7,839 ",28,49.09,202205,409,AOLOAU,RES,R,83504069,,,
" 5,037 ",28,36.98,202205,409,AOLOAU,RES,R,83504068,,,
" 6,346 ",28,42.64,202205,409,AOLOAU,RES,R,83504067,,,
" 6,943 ",28,45.21,202205,409,AOLOAU,RES,R,83504066,,,
" 17,199 ",28,93.14,202205,409,AOLOAU,RES,R,83504065,,,
" 3,800 ",28,31.64,202205,409,AOLOAU,RES,R,83504064,,,
" 1,788 ",28,22.94,202205,409,AOLOAU,RES,R,83504063,,,
" 14,281 ",28,79.07,202205,409,AOLOAU,RES,R,83504062,,,
" 8,822 ",28,53.34,202205,409,AOLOAU,RES,R,83504061,,,
" 8,421 ",28,51.61,202205,409,AOLOAU,RES,R,83504060,,,
" 39,188 ",28,193.59,202205,409,AOLOAU,ASG,GL2,83504059,,,
" 5,058 ",28,38.23,202205,409,AOLOAU,ASG,GG2,83504058,,,
" 2,771 ",30,27.18,202205,343,MESEPA,RES,R,83504057,,,
" 9,454 ",28,56.07,202205,409,AOLOAU,RES,R,83504056,,,
" 6,117 ",28,41.65,202205,409,AOLOAU,RES,R,83504055,,,
" 2,185 ",32,24.65,202205,318,TAFUNA,RES,R,83504054,,,
" 12,181 ",28,68.95,202205,409,AOLOAU,RES,R,83504053,,,
" 13,194 ",28,73.83,202205,409,AOLOAU,RES,R,83504052,,,
" 19,435 ",28,103.93,202205,409,AOLOAU,RES,R,83504051,,,
" 22,066 ",28,117.65,202205,409,AOLOAU,RES,R,83504050,,,
" 2,725 ",28,26.99,202205,409,AOLOAU,RES,R,83504049,,,
" 23,731 ",28,126.51,202205,409,AOLOAU,RES,R,83504048,,,
" 2,812 ",28,27.36,202205,409,AOLOAU,RES,R,83504047,,,
" 14,272 ",29,79.03,202205,409,AOLOAU,RES,R,83504046,,,
" 6,294 ",28,42.41,202205,409,AOLOAU,RES,R,83504045,,,
" 7,304 ",28,46.78,202205,409,AOLOAU,RES,R,83504044,,,
" 9,449 ",28,56.05,202205,409,AOLOAU,RES,R,83504043,,,
" 10,505 ",28,60.87,202205,409,AOLOAU,RES,R,83504042,,,
" 1,605 ",28,22.15,202205,409,AOLOAU,RES,R,83504041,,,
" 22,297 ",28,118.87,202205,409,AOLOAU,RES,R,83504040,,,
" 5,581 ",28,39.33,202205,367,LEONE,RES,R,83504039,,,
" 21,296 ",28,113.55,202205,409,AOLOAU,RES,R,83504038,,,
" 7,583 ",28,47.98,202205,409,AOLOAU,RES,R,83504037,,,
" 8,484 ",28,51.87,202205,409,AOLOAU,RES,R,83504036,,,
" 8,694 ",28,52.79,202205,409,AOLOAU,RES,R,83504035,,,
" 3,247 ",28,29.24,202205,409,AOLOAU,RES,R,83504034,,,
" 4,679 ",28,35.43,202205,409,AOLOAU,RES,R,83504033,,,
" 14,530 ",28,80.27,202205,409,AOLOAU,RES,R,83504032,,,
" 4,214 ",28,33.42,202205,409,AOLOAU,RES,R,83504031,,,
" 15,614 ",28,85.5,202205,409,AOLOAU,RES,R,83504030,,,
" 17,294 ",28,93.61,202205,409,AOLOAU,RES,R,83504029,,,
" 1,198 ",32,20.39,202205,107,ALOFAU,RES,R,83504028,,,
" 3,463 ",28,30.18,202205,409,AOLOAU,RES,R,83504027,,,
" 15,517 ",28,85.03,202205,409,AOLOAU,RES,R,83504026,,,
" 17,394 ",28,94.09,202205,409,AOLOAU,RES,R,83504025,,,
" 3,997 ",28,32.48,202205,354,MAPUSAGA FOU,RES,R,83504023,,,
 -   ,30,15.21,202205,333,TAFUNA,RES,R,83504022,,,
" 6,398 ",28,42.86,202205,409,AOLOAU,RES,R,83504021,,,
" 11,291 ",28,64.66,202205,409,AOLOAU,RES,R,83504020,,,
" 6,357 ",28,42.68,202205,409,AOLOAU,RES,R,83504019,,,
" 10,765 ",28,62.12,202205,409,AOLOAU,RES,R,83504018,,,
" 8,892 ",28,53.64,202205,409,AOLOAU,RES,R,83504017,,,
" 32,328 ",28,173.42,202205,409,AOLOAU,RES,R,83504016,,,
" 4,061 ",34,32.76,202205,409,AOLOAU,RES,R,83504015,,,
 452 ,28,17.16,202205,409,AOLOAU,RES,R,83504014,,,
" 7,654 ",28,48.29,202205,409,AOLOAU,RES,R,83504013,,,
" 11,669 ",28,66.48,202205,409,AOLOAU,RES,R,83504012,,,
 551 ,28,17.59,202205,409,AOLOAU,RES,R,83504011,,,
" 20,489 ",28,109.26,202205,50,LEONE,RES,R,83504010,,,
" 1,034 ",28,19.68,202205,409,AOLOAU,RES,R,83504009,,,
 991 ,28,19.49,202205,409,AOLOAU,RES,R,83504008,,,
" 14,482 ",28,80.04,202205,409,AOLOAU,RES,R,83504007,,,
" 17,683 ",28,95.48,202205,409,AOLOAU,RES,R,83504006,,,
" 34,335 ",28,185.11,202205,348,PAVAIAI,RES,R,83504005,,,
" 11,874 ",28,67.47,202205,409,AOLOAU,RES,R,83504004,,,
" 13,145 ",28,73.6,202205,409,AOLOAU,RES,R,83504003,,,
" 18,904 ",28,101.36,202205,409,AOLOAU,RES,R,83504001,,,
" 8,222 ",28,50.75,202205,409,AOLOAU,RES,R,83504000,,,
" 6,405 ",28,42.89,202205,409,AOLOAU,RES,R,83503999,,,
" 8,217 ",30,50.72,202205,303,NUUULI,RES,R,83503998,,,
" 16,665 ",28,90.56,202205,409,AOLOAU,RES,R,83503997,,,
" 3,304 ",28,29.49,202205,359,MALAELOA,RES,R,83503996,,,
" 4,695 ",28,35.5,202205,409,AOLOAU,RES,R,83503995,,,
" 28,328 ",28,150.98,202205,409,AOLOAU,RES,R,83503994,,,
" 7,671 ",28,48.36,202205,409,AOLOAU,RES,R,83503993,,,
" 44,645 ",30,218.43,202205,205,PAGO PAGO,SGS,C,83503992,,,
" 12,543 ",28,70.7,202205,409,AOLOAU,RES,R,83503991,,,
" 7,366 ",28,47.05,202205,409,AOLOAU,RES,R,83503990,,,
" 3,818 ",28,31.71,202205,409,AOLOAU,RES,R,83503989,,,
 738 ,28,18.39,202205,409,AOLOAU,RES,R,83503988,,,
" 2,167 ",28,24.58,202205,409,AOLOAU,RES,R,83503987,,,
" 2,744 ",28,27.07,202205,409,AOLOAU,RES,R,83503986,,,
" 3,332 ",28,29.61,202205,409,AOLOAU,RES,R,83503985,,,
" 10,440 ",30,60.55,202205,213,FAGATOGO,RES,R,83503984,,,
" 2,447 ",28,25.79,202205,409,AOLOAU,RES,R,83503983,,,
" 16,682 ",28,90.65,202205,409,AOLOAU,RES,R,83503982,,,
" 34,636 ",28,186.86,202205,409,AOLOAU,RES,R,83503981,,,
" 6,759 ",30,44.43,202205,330,ILIILI,RES,R,83503979,,,
" 5,365 ",28,38.4,202205,408,AASU,RES,R,83503978,,,
" 6,987 ",28,45.41,202205,408,AASU,RES,R,83503977,,,
" 3,855 ",28,31.87,202205,408,AASU FOU,RES,R,83503976,,,
" 7,631 ",28,48.19,202205,408,AASU,RES,R,83503975,,,
" 4,236 ",28,33.52,202205,408,AASU,RES,R,83503973,,,
" 20,397 ",28,108.77,202205,408,AASU,RES,R,83503971,,,
" 4,287 ",28,33.74,202205,408,AASU,RES,R,83503970,,,
" 57,250 ",28,318.52,202205,408,AASU,RES,R,83503969,,,
" 1,370 ",28,21.13,202205,369,LEONE,RES,R,83503967,,,
" 5,738 ",28,40,202205,408,AASU,RES,R,83503964,,,
" 3,885 ",28,32,202205,408,AASU,RES,R,83503963,,,
" 3,452 ",28,30.13,202205,408,AASU,RES,R,83503962,,,
" 11,202 ",28,64.23,202205,408,AASU,RES,R,83503961,,,
" 6,285 ",28,42.37,202205,408,AASU,RES,R,83503960,,,
" 4,222 ",28,33.46,202205,408,AASU,RES,R,83503959,,,
